,title,description,originallink,link,pubDate
53,"배우 함태인, ‘우영우’ 마지막회서 존재감 발휘 예고","&apos;이상한 변호사 우영우&apos;는 천재적인 두뇌와 자폐스펙트럼을 동시에 가진 신입 변호사 우영우(<b>박은빈</b> 분)의 좌충우돌 대형 로펌 생존기를 다루는 작품이다. 국내 넷플릭스(Netflix) 1위, 통합 콘텐츠 랭킹 1위에 등극하며... ",http://www.sportsworldi.com/newsView/20220818506880,https://n.news.naver.com/mnews/article/396/0000621887?sid=106,"Thu, 18 Aug 2022 09:16:00 +0900"
54,"‘우영우’ 함태인, 박은빈X강태오 러브라인 속 존재감 예고","&apos;이상한 변호사 우영우&apos;는 천재적인 두뇌와 자폐스펙트럼을 동시에 가진 신입 변호사 우영우(<b>박은빈</b> 분)의 좌충우돌 대형 로펌 생존기를 다루는 작품이다. 국내 넷플릭스(Netflix) 1위, 통합 콘텐츠 랭킹 1위에 등극하며... ",https://www.newsen.com/news_view.php?uid=202208180912462410,https://n.news.naver.com/mnews/article/609/0000616487?sid=106,"Thu, 18 Aug 2022 09:15:00 +0900"
55,"함태인, '우영우' 마지막회 뜬다…박은빈♥강태오 러브라인 속 '존재감'","소속사에 따르면 함태인은 ‘이상한 변호사 우영우’ 16회 에피소드에 출연, 우영우(<b>박은빈</b> 분)와 이준호(강태오)와 애정 전선 속 특별한 존재감을 드러낼 예정이다. 특히 그는 우월한 피지컬과 젠틀하면서도 비밀스러운... ",https://www.xportsnews.com/article/1618991,https://n.news.naver.com/mnews/article/311/0001489812?sid=106,"Thu, 18 Aug 2022 09:15:00 +0900"
56,"""이른 추석, 정관장으로 마음을 미리 전하세요""","손석구, <b>박은빈</b> 등 정관장 모델이 추천하는 인기제품 4종 (홍삼정 에브리타임, 홍삼톤골드, 천녹톤, 화애락진)에 한해서는 추가 할인혜택을 받을 수 있다. 예년보다 빨라진 추석에 대비하여 미리 선물을 구매하고자... ",http://www.nextdaily.co.kr/news/articleView.html?idxno=208818,http://www.nextdaily.co.kr/news/articleView.html?idxno=208818,"Thu, 18 Aug 2022 09:14:00 +0900"
57,"강기영 ""'우영우'로 큰 사랑 받아...들뜨지 않으려 노력""(화보)",자폐 스페트럭 장애를 지닌 우영우(<b>박은빈</b> 분) 변호사의 성장을 돕는 정명석이라는 인물에 대한 자신의... 우영우 역을 맡은 <b>박은빈</b> 배우에 대해 “명석이가 우영우한테 배운 만큼 강기영도 <b>박은빈</b>한테 정말 많이 배웠다”... ,http://star.mk.co.kr/new/view.php?mc=ST&year=2022&no=729566,https://n.news.naver.com/mnews/article/009/0005005780?sid=106,"Thu, 18 Aug 2022 09:10:00 +0900"
58,"[스한:시청률] '이상한 변호사 우영우' 최고 17.8%, 박은빈♥강태오 이대로 끝...","사진=ENA 캡처 &apos;이상한 변호사 우영우&apos;가 수목극 정상을 지켰다. 17일 방송된 ENA 채널 &apos;이상한 변호사 우영우&apos;(연출 유인식, 극본 문지원) 15회는 전국 13.8%, 수도권 15.5%, 분당 최고 시청률 17.8%로 수목극 1위를 유지했다. 2049... ",http://sports.hankooki.com/news/articleView.html?idxno=6804899,http://sports.hankooki.com/news/articleView.html?idxno=6804899,"Thu, 18 Aug 2022 09:08:00 +0900"
59,"[Y리뷰] '우영우' 박은빈X하윤경X주종혁, 원팀 활약 빛났다…신입변호사 성장...","&apos;이상한 변호사 우영우&apos; <b>박은빈</b> 씨를 위한 하윤경 씨, 주종혁 씨의 의리와 용기가 빛났다. 지난 17일 방송된... 장승준(최대훈 분)과 한 팀을 이룬 신입 변호사 우영우(<b>박은빈</b> 분), 최수연(하윤경 분), 권민우(주종혁 분)의... ",https://star.ytn.co.kr/_sn/0117_202208180907395599,https://n.news.naver.com/mnews/article/052/0001778135?sid=106,"Thu, 18 Aug 2022 09:07:00 +0900"
60,"류승수 “처조카 ‘슛돌이’ 지승준, 배우 준비 중..강동원 느낌 나”→김규리...","김호영은 최근 대세로 떠오른 배우 <b>박은빈</b> 덕분에 15년 전 아역으로 동반출연했던 &apos;태왕사신기&apos;가 재조명되고 있다고 이야기했다. 그는 &quot;드라마 상에서 제가 짝사랑하는 역할이었는데, 가만히 있다가 계 탔다. 은빈아... ",http://sports.chosun.com/news/ntype.htm?id=202208190100128620007860&servicedate=20220818,https://n.news.naver.com/mnews/article/076/0003906053?sid=106,"Thu, 18 Aug 2022 09:04:00 +0900"
61,신드롬급 인기 '우영우' 시즌2로 돌아온다...2024년 방영 예정,한편 ‘이상한 변호사 우영우’는 천재적인 두뇌와 자폐 스펙트럼을 동시에 지닌 신입 변호사 우영우(<b>박은빈</b> 분)가 ‘한바다’란 대형 로펌에 입사해 변호사로 성장해나가는 과정을 그린 드라마다. ‘이상한 변호사... ,https://idsn.co.kr/news/view/1065539053441251,https://idsn.co.kr/news/view/1065539053441251,"Thu, 18 Aug 2022 09:00:00 +0900"
62,"강기영 ""정명석이 유니콘? 안타깝기도 했다"" [화보]","우영우 역을 맡은 <b>박은빈</b> 배우에 대해 &quot;명석이가 우영우한테 배운 만큼 강기영도 <b>박은빈</b>한테 정말 많이 배웠다&quot;며 연기와 현장에서의 태도를 추켜세우기도 하고, 권민우 역을 맡은 주종혁 배우에 대해서는 &quot;종혁이를 보면... ",http://star.mt.co.kr/stview.php?no=2022081808484083257,https://n.news.naver.com/mnews/article/108/0003079693?sid=106,"Thu, 18 Aug 2022 08:59:00 +0900"
63,"KGC인삼공사, '정관장과 함께라면, 즐거운 Holiday' 프로모션 진행","손석구, <b>박은빈</b> 등 정관장 모델이 추천하는 인기제품 4종(홍삼정 에브리타임, 홍삼톤골드, 천녹톤, 화애락진)에 한해서는 추가 할인혜택을 받을 수 있다. 예년보다 빨라진 추석에 대비하여 미리 선물을 구매하고자 하는... ",https://www.news1.kr/articles/4776227,https://n.news.naver.com/mnews/article/421/0006283569?sid=101,"Thu, 18 Aug 2022 08:56:00 +0900"
64,"박은빈·하윤경·주종혁, 최대훈과 원팀 활약…최고 17.8% (‘우영우’)[TV종...","ENA채널 수목드라마 ‘이상한 변호사 우영우’ <b>박은빈</b>을 위한 하윤경, 주종혁의 의리와 용기가 빛났다. 지난... 장승준(최대훈 분)과 한 팀을 이룬 신입 변호사 우영우(<b>박은빈</b> 분), 최수연(하윤경 분), 권민우(주종혁 분)의... ",https://sports.donga.com/article/all/20220818/115007709/1,https://n.news.naver.com/mnews/article/382/0000998691?sid=106,"Thu, 18 Aug 2022 08:55:00 +0900"
65,"'라디오스타' 류승수·김호영, 상극 케미 폭발","김호영은 최근 대세로 떠오른 배우 <b>박은빈</b> 덕분에 15년 전 아역으로 동반출연했던 ‘태왕사신기’가 재조명되고 있다고 이야기했다. 그는 “드라마 상에서 제가 짝사랑하는 역할이었는데, 가만히 있다가 계 탔다. 은빈아... ",http://enews.imbc.com/News/RetrieveNewsInfo/357156,https://n.news.naver.com/mnews/article/408/0000164455?sid=106,"Thu, 18 Aug 2022 08:55:00 +0900"
66,'이상한 변호사 우영우' 종영 앞두고 소폭 하락 13.8%…오늘 막방 [N시청률],"&apos;이상한 변호사 우영우&apos;는 천재적인 두뇌와 자폐스펙트럼을 동시에 가진 신입 변호사 우영우(<b>박은빈</b> 분)의 대형 로펌 생존기를 그리는 드라마로, ENA채널에서 인기리에 방영 중이다. ENA채널에 편성되면서 1회가 0.9... ",https://www.news1.kr/articles/4776141,https://n.news.naver.com/mnews/article/421/0006283567?sid=106,"Thu, 18 Aug 2022 08:55:00 +0900"
67,"‘우영우’ 박은빈X하윤경X주종혁, 최대훈과 ‘원팀’ 활약…훈훈 시너지","배우 <b>박은빈</b>을 위한 하윤경, 주종혁의 의리와 용기가 빛났다. 지난 17일 방송된 ENA채널 ‘이상한 변호사... 장승준(최대훈)과 한 팀을 이룬 신입 변호사 우영우(<b>박은빈</b>), 최수연(하윤경), 권민우(주종혁)의 눈부신 활약과... ",http://www.celuvmedia.com/article.php?aid=1660780361432995006,http://www.celuvmedia.com/article.php?aid=1660780361432995006,"Thu, 18 Aug 2022 08:54:00 +0900"
68,"KGC인삼공사, '정관장과 함께라면, 즐거운 Holiday' 추석 할인행사 전개","공사에 따르면 손석구, <b>박은빈</b> 등 정관장 모델이 추천하는 인기제품 4종 (홍삼정 에브리타임, 홍삼톤골드, 천녹톤, 화애락진)은 추가 할인혜택을 받는다. 행사 초기 10일간 &apos;얼리버드 행사&apos;를 통해 정관장 제품을... ",http://www.thekpm.com/news/articleView.html?idxno=132457,http://www.thekpm.com/news/articleView.html?idxno=132457,"Thu, 18 Aug 2022 08:54:00 +0900"
69,"종영 D-DAY '우영우', 고래커플 박은빈·강태오 해피엔딩 맞을까","&apos;이상한 변호사 우영우&apos; <b>박은빈</b>을 위한 하윤경, 주종혁의 의리와 용기가 빛났다. 이별한 강태오와는 미묘한... 최대훈(장승준)과 한 팀을 이룬 신입 변호사 <b>박은빈</b>(우영우), 하윤경(최수연), 주종혁(권민우)의 눈부신... ",https://news.jtbc.co.kr/article/article.aspx?news_id=NB12071301,https://n.news.naver.com/mnews/article/437/0000310314?sid=106,"Thu, 18 Aug 2022 08:52:00 +0900"
70,'우영우' 최종회 앞두고 등장한 해커의 정체,"사진=ENA채널 &apos;이상한 변호사 우영우&apos; 캡처 <b>박은빈</b>을 위한 하윤경, 주종혁의 의리와 용기가 빛났다. 지난 17일... 장승준(최대훈 분)과 한 팀을 이룬 신입 변호사 우영우(<b>박은빈</b> 분), 최수연(하윤경 분), 권민우(주종혁 분)의... ",http://www.newsculture.press/news/articleView.html?idxno=510137,http://www.newsculture.press/news/articleView.html?idxno=510137,"Thu, 18 Aug 2022 08:52:00 +0900"
71,'이상한 변호사 우영우' 시청률 하락에도 수목극 1위... 최고 경신할까,"이날 방송된 &apos;이상한 변호사 우영우&apos;에서는 정명석(강기영 분)의 빈자리를 대신 채운 장승준(최대훈 분)과 우영우(<b>박은빈</b> 분), 최수연(하윤경 분), 권민우(주종혁 분) 모습이 그려졌다. 특히 우영우와 장승준의 갈등이... ",https://www.sisamagazine.co.kr/news/articleView.html?idxno=459561,https://www.sisamagazine.co.kr/news/articleView.html?idxno=459561,"Thu, 18 Aug 2022 08:52:00 +0900"
72,"'우영우' 박은빈, 혼외자식 폭로 당하나…강태오에 ""외로울 것"" 진심 고백 [종...","‘이상한 변호사 우영우’ <b>박은빈</b>을 위한 하윤경, 주종혁의 의리와 용기가 빛났다. 지난 17일 방송된 ENA채널... 장승준(최대훈 분)과 한 팀을 이룬 신입 변호사 우영우(<b>박은빈</b>), 최수연(하윤경), 권민우(주종혁)의 눈부신... ",https://www.xportsnews.com/article/1618974,https://n.news.naver.com/mnews/article/311/0001489801?sid=106,"Thu, 18 Aug 2022 08:51:00 +0900"
73,"'우영우' 박은빈, 강태오 향한 진심…진경 아들 결말 변수될까","&apos;이상한 변호사 우영우&apos; <b>박은빈</b>이 강태오를 향한 진심을 고백한 가운데 진경 아들이 등장해 결말에 대한... &apos;이상한 변호사 우영우&apos; <b>박은빈</b>을 위한 하윤경, 주종혁의 의리와 용기가 빛이 났다. [사진=ENA 방송화면 캡처] 이날... ",http://www.joynews24.com/view/1511243,http://www.joynews24.com/view/1511243,"Thu, 18 Aug 2022 08:50:00 +0900"
74,"우영우 이복동생, 김주헌 자살기도 부른 해커였다…혼외자식 폭로 예고 ('우영...","<b>박은빈</b>을 위한 하윤경, 주종혁의 의리와 용기가 빛났다. 지난 17일 방송된 ENA 수목드라마 ‘이상한 변호사... 장승준(최대훈 분)과 한 팀을 이룬 신입 변호사 우영우(<b>박은빈</b> 분), 최수연(하윤경 분), 권민우(주종혁 분)의... ",https://tenasia.hankyung.com/drama/article/2022081807314,https://n.news.naver.com/mnews/article/312/0000564500?sid=106,"Thu, 18 Aug 2022 08:50:00 +0900"
75,"류승수, 의료 잡학박사→장인어른 목숨 구해 ‘최고 7.1%’ (라스)[TV종합]","김호영은 최근 대세로 떠오른 배우 <b>박은빈</b> 덕분에 15년 전 아역으로 동반출연했던 ‘태왕사신기’가 재조명되고 있다고 이야기했다. 그는 “드라마 상에서 제가 짝사랑하는 역할이었는데, 가만히 있다가 계 탔다. 은빈아... ",https://sports.donga.com/article/all/20220818/115007648/1,https://n.news.naver.com/mnews/article/382/0000998689?sid=106,"Thu, 18 Aug 2022 08:49:00 +0900"
76,'우영우' 대박에 ENA 버즈량 169% 증가,"지난 17일 방송된 15회에서는 &apos;우영우’ <b>박은빈</b>을 위한 하윤경, 주종혁의 의리와 용기가 빛났다. 한바다는... 자신들의 사수와 경쟁 관계인 장승준(최대훈 분)과 한 팀을 이룬 신입 변호사 우영우(<b>박은빈</b> 분), 최수연... ",http://www.fnnews.com/news/202208180842213615,https://n.news.naver.com/mnews/article/014/0004884802?sid=103,"Thu, 18 Aug 2022 08:47:00 +0900"
77,‘우영우’ 박은빈 편든 ‘권모술수’의 용기…‘고래커플’ 위기도 포착,"‘이상한 변호사 우영우’ <b>박은빈</b>을 위한 하윤경, 주종혁의 의리와 용기가 빛났다. ENA채널은 지난 17일... 우영우(<b>박은빈</b>), 최수연(하윤경), 권민우(주종혁)의 활약이 시청자에게 감동을 안겼다고 18일 밝혔다. 제주도 출장... ",http://sports.khan.co.kr/news/sk_index.html?art_id=202208180845003&sec_id=540201&pt=nv,https://n.news.naver.com/mnews/article/144/0000831608?sid=106,"Thu, 18 Aug 2022 08:46:00 +0900"
78,'라디오스타' 최고의 1분은? 의료 잡학박사 류승수 장인어른 목숨 구한 비화 ...,"김호영은 최근 대세로 떠오른 배우 <b>박은빈</b> 덕분에 15년 전 아역으로 동반출연했던 &apos;태왕사신기&apos;가 재조명되고 있다고 이야기했다. 그는 &quot;드라마 상에서 제가 짝사랑하는 역할이었는데, 가만히 있다가 계 탔다. 은빈아... ",http://www.veritas-a.com/news/articleView.html?idxno=425917,http://www.veritas-a.com/news/articleView.html?idxno=425917,"Thu, 18 Aug 2022 08:46:00 +0900"
79,"'이상한 변호사 우영우', 15회 시청률 13.7%...10%대 고공행진",장승준의 지휘 아래 우영우(<b>박은빈</b>) 등 법무법인 한바다 동기 3인방은 고객들의 개인정보 유출 혐의로 과징금 3000억원을 부과받은 국내 최대 온라인 쇼핑몰 라온의 사건을 맡는다. 한바다팀은 해킹 피해 발생 시점이... ,http://www.goodkyung.com/news/articleView.html?idxno=184991,http://www.goodkyung.com/news/articleView.html?idxno=184991,"Thu, 18 Aug 2022 08:46:00 +0900"
80,"[SC리뷰] 박은빈·하윤경·주종혁, 완벽히 뭉친 '동기애'→♥강태오 '맴찢'('...","&apos;이상한 변호사 우영우&apos; <b>박은빈</b>, 하윤경, 주종혁 3인방이 확실하게 뭉치는 &apos;의리&apos;를 빛냈다. 지난 17일 방송된... 장승준(최대훈)과 한 팀을 이룬 신입 변호사 우영우(<b>박은빈</b>), 최수연(하윤경), 권민우(주종혁)의 눈부신... ",http://sports.chosun.com/news/ntype.htm?id=202208180100128310007840&servicedate=20220818,https://n.news.naver.com/mnews/article/076/0003906036?sid=106,"Thu, 18 Aug 2022 08:45:00 +0900"
81,"김호영 ""과거 드라마서 박은빈 짝사랑…가만히 있다 계 탔다""",김현숙 인턴 기자 = 뮤지컬 배우 김호영이 배우 <b>박은빈</b>에게 고마운 마음을 전했다. 지난 17일 방송된 MBC TV... 그는 &quot;그 드라마에 <b>박은빈</b>이 아역으로 출연했다. 요즘 &apos;이상한 변호사 우영우&apos;가 너무 잘돼서 굉장히 핫하다.... ,http://www.newsis.com/view/?id=NISX20220818_0001982119&cID=10601&pID=10600,https://n.news.naver.com/mnews/article/003/0011369208?sid=106,"Thu, 18 Aug 2022 08:45:00 +0900"
82,'우영우' 박은빈·하윤경·주종혁 '동기애' 빛났다…고래커플의 향방은,"‘이상한 변호사 우영우’ <b>박은빈</b>을 위한 하윤경, 주종혁의 의리와 용기가 빛을 발했다. 지난 17일 방송된... 장승준(최대훈 분)과 한 팀을 이룬 신입 변호사 우영우(<b>박은빈</b> 분), 최수연(하윤경 분), 권민우(주종혁 분)의... ",http://starin.edaily.co.kr/news/newspath.asp?newsid=01108646632428632,https://n.news.naver.com/mnews/article/018/0005294787?sid=106,"Thu, 18 Aug 2022 08:44:00 +0900"
83,"강기영 ""'우영우' 큰 사랑, 들뜨지 않으려고 노력"" [화보]","그러면서 우영우 역을 맡은 <b>박은빈</b> 배우에 대해 “명석이가 우영우한테 배운 만큼 강기영도 <b>박은빈</b>한테 정말 많이 배웠다”며 연기와 현장에서의 태도를 추켜세우기도 하고, 권민우 역을 맡은 주종혁 배우에 대해서는... ",https://tenasia.hankyung.com/tv/article/2022081807564,https://n.news.naver.com/mnews/article/312/0000564495?sid=106,"Thu, 18 Aug 2022 08:43:00 +0900"
84,"'이상한 변호사 우영우', 종영 앞두고 시청률 하락",이날 방송에서는 우영우(<b>박은빈</b>) 최수연(하윤경) 권민혁(주종혁) 등 한바다 신입 변호사들이 위암 투병 중인 정명석(강기영) 변호사가 아닌 장승준(최대훈) 변호사와 함께 호흡을 맞추는 모습이 그려졌다. &apos;이상한... ,http://www.tvdaily.co.kr/read.php3?aid=16607777371650081002,http://www.tvdaily.co.kr/read.php3?aid=16607777371650081002,"Thu, 18 Aug 2022 08:42:00 +0900"
85,'이상한 변호사 우영우' 마지막회 결말 #진경아들 #강태오이별 #폭로?,"장승준(최대훈 분)과 한 팀을 이룬 신입 변호사 우영우(<b>박은빈</b> 분), 최수연(하윤경 분), 권민우(주종혁 분)의 눈부신 활약과 훈훈한 동기애가 감동을 안겼다. 시청률은 전국 13.8% 수도권 15.5%, 분당 최고 17.8%(닐슨코리아... ",http://enews.imbc.com/News/RetrieveNewsInfo/357153,https://n.news.naver.com/mnews/article/408/0000164451?sid=106,"Thu, 18 Aug 2022 08:42:00 +0900"
86,"'라디오스타' 류승수X김호영, 극과 극 케미로 웃음...동시간대 시청률 1위","김호영은 최근 대세로 떠오른 배우 <b>박은빈</b> 덕분에 15년 전 아역으로 동반출연했던 &apos;태왕사신기&apos;가 재조명되고 있다고 이야기했다. 그는 &quot;드라마 상에서 제가 짝사랑하는 역할이었는데, 가만히 있다가 계 탔다. 은빈아... ",http://www.slist.kr/news/articleView.html?idxno=377510,http://www.slist.kr/news/articleView.html?idxno=377510,"Thu, 18 Aug 2022 08:40:00 +0900"
87,"""나 좋아했다고"" 김규리, 과거 김종민과 '♥썸?'…""일행 것까지 모조리 계산""...","김호영은 최근 대세로 떠오른 배우 <b>박은빈</b> 덕분에 15년 전 아역으로 동반출연했던 ‘태왕사신기’가 재조명되고 있다고 이야기했다. 그는 “드라마 상에서 제가 짝사랑하는 역할이었는데, 가만히 있다가 계 탔다. 은빈아... ",https://tenasia.hankyung.com/tv/article/2022081807294,https://n.news.naver.com/mnews/article/312/0000564490?sid=106,"Thu, 18 Aug 2022 08:36:00 +0900"
88,"'우영우' 하윤경-주종혁, 박은빈 위한 의리와 용기..최고 17.8% 수목극 1위","하윤경, 주종혁이 <b>박은빈</b>을 위한 의리와 용기를 보여줬다. 지난 17일 방송된 ENA채널 ‘이상한 변호사 우영우’(연출 유인식, 극본 문지원, 제작 에이스토리·KT스튜디오지니·낭만크루) 15회에서는 한바다가 해킹을 막지... ",http://biz.heraldcorp.com/view.php?ud=202208180827381161838_1,https://n.news.naver.com/mnews/article/112/0003581362?sid=106,"Thu, 18 Aug 2022 08:34:00 +0900"
89,"'우영우' 박은빈, 최대훈 갈등→혼외자 시한폭탄…최고 17.8%","사진=ENA채널 &apos;이상한 변호사 우영우&apos; 15회 방송 캡처 장승준(최대훈)과 한 팀을 이룬 신입 변호사 우영우(<b>박은빈</b>), 최수연(하윤경 분), 권민우(주종혁)의 눈부신 활약과 훈훈한 동기애가 감동을 안겼다. 시청률은 전국... ",http://www.slist.kr/news/articleView.html?idxno=377506,http://www.slist.kr/news/articleView.html?idxno=377506,"Thu, 18 Aug 2022 08:34:00 +0900"
90,"'우영우' 박은빈, '태수미 아들' 만났다…주종혁, 배윤경 위해 변론 나서 [종...",<b>박은빈</b>이 진경의 친아들과 만났다. 17일 방송된 ENA 드라마 ‘이상한 변호사 우영우&apos;에서는 우영우(<b>박은빈</b>)가 태수미(진경)의 아들과 만나는 모습이 예고된 가운데 권민우(주종혁)가 최수연(배윤경)을 위해 변론에 나섰다.... ,http://www.osen.co.kr/article/G1111921414,https://n.news.naver.com/mnews/article/109/0004680428?sid=106,"Thu, 18 Aug 2022 08:33:00 +0900"
91,"‘우영우’ 원팀 된 박은빈X하윤경X주종혁, 신입들은 성장 중","<b>박은빈</b>을 위한 하윤경, 주종혁의 용기가 눈길을 끌었다. 8월 17일 방송된 ENA채널 수목드라마 ‘이상한 변호사... 장승준(최대훈 분)과 한 팀을 이룬 신입 변호사 우영우(<b>박은빈</b> 분), 최수연(하윤경 분), 권민우(주종혁 분)의... ",https://www.newsen.com/news_view.php?uid=202208180828492410,https://n.news.naver.com/mnews/article/609/0000616471?sid=106,"Thu, 18 Aug 2022 08:32:00 +0900"
92,"KGC인삼공사, “정관장과 함께라면, 즐거운 Holiday” 프로모션 진행","손석구, <b>박은빈</b> 등 정관장 모델이 추천하는 인기제품 4종 (△홍삼정 에브리타임, △홍삼톤골드, △천녹톤, △화애락진)에 한해서는 추가 할인혜택을 받을 수 있다. 예년보다 빨라진 추석에 대비하여 미리 선물을... ",https://www.dailian.co.kr/news/view/1143686/?sc=Naver,https://n.news.naver.com/mnews/article/119/0002631164?sid=101,"Thu, 18 Aug 2022 08:31:00 +0900"
93,강기영 “‘우영우’ 정명석처럼 박은빈에게 많이 배워” [화보],강기영 “‘우영우’ 정명석처럼 <b>박은빈</b>에게 많이 배워” [화보] 배우 강기영의 화보가 공개됐다. 이번... 이어 강기영은 우영우 역을 맡은 <b>박은빈</b> 배우에 대해 “명석이가 우영우한테 배운 만큼 강기영도 <b>박은빈</b>한테 정말... ,https://sports.donga.com/article/all/20220818/115007475/1,https://n.news.naver.com/mnews/article/382/0000998684?sid=106,"Thu, 18 Aug 2022 08:31:00 +0900"
94,'우영우' 박은빈♥강태오 이대로 새드엔딩? 분당 최고 17.8%[종합],"드라마 &apos;이상한 변호사 우영우&apos;에서 <b>박은빈</b>을 위한 하윤경, 주종혁의 의리와 용기가 빛났다. 지난 17일... 장승준(최대훈 분)과 한 팀을 이룬 신입 변호사 우영우(<b>박은빈</b> 분), 최수연(하윤경 분), 권민우(주종혁 분)의 눈부신... ",http://star.mt.co.kr/stview.php?no=2022081808274528553,https://n.news.naver.com/mnews/article/108/0003079679?sid=106,"Thu, 18 Aug 2022 08:30:00 +0900"
95,'우영우' 한바다 끈끈해진 동료애...시청률 13.7% 기록,장승준의 지휘 아래 우영우(<b>박은빈</b>) 등 한바다 동기 3인방은 고객들의 개인정보 유출 혐의로 과징금 3천억 원을 부과받은 국내 최대 온라인 쇼핑몰 라온의 사건을 맡는다. 드라마는 실제로도 개인정보 유출 사고가... ,https://www.jeonmae.co.kr/news/articleView.html?idxno=909415,https://www.jeonmae.co.kr/news/articleView.html?idxno=909415,"Thu, 18 Aug 2022 08:30:00 +0900"
96,"'이상한 변호사 우영우', 시청률 하락에도 13%대 유지",이날 방송에서는 정명석(강기영)의 빈자리를 대신 채운 장승준(최대훈)과 우영우(<b>박은빈</b>) 최수연(하윤경) 권민우(주종혁)의 모습을 공개했다. 시작부터 삐걱대는 우영우와 장승준의 갈등이 불거졌다. 정명석이 수술을... ,https://hankookilbo.com/News/Read/A2022081808120000806?did=NA,https://n.news.naver.com/mnews/article/469/0000692163?sid=106,"Thu, 18 Aug 2022 08:30:00 +0900"
97,'우영우' 종영 시청률 20% 찍을까...1회 앞두고 소폭 하락,"이날 방송된 &apos;이상한 변호사 우영우&apos;에서는 유니콘 상사 정명석(강기영 분) 빈자리를 대신 채운 장승준(최대훈 분)과 우영우(<b>박은빈</b> 분), 최수연(하윤경 분), 권민우(주종혁 분) 모습이 그려졌다. &apos;이상한 변호사... ",https://www.gukjenews.com/news/articleView.html?idxno=2531208,https://www.gukjenews.com/news/articleView.html?idxno=2531208,"Thu, 18 Aug 2022 08:30:00 +0900"
98,"'정명석 변호사' 강기영, 유머러스한 매력(화보)","사진=에스콰이어 우영우 역을 맡은 <b>박은빈</b>에 대해서는 &quot;명석이가 우영우한테 배운 만큼 강기영도 <b>박은빈</b>한테 정말 많이 배웠다&quot;며 연기와 현장에서의 태도를 추켜세우기도 하고, 권민우 역을 맡은 주종혁에 대해서는... ",http://www.newsculture.press/news/articleView.html?idxno=510133,http://www.newsculture.press/news/articleView.html?idxno=510133,"Thu, 18 Aug 2022 08:28:00 +0900"
99,"강기영, 화보에서 드러낸 ‘엉뚱+섹시’ 마성의 매력","우영우 역을 맡은 <b>박은빈</b> 배우에 대해 “명석이가 우영우한테 배운 만큼 강기영도 <b>박은빈</b>한테 정말 많이 배웠다”며 연기와 현장에서의 태도를 추켜세우기도 하고, 권민우 역을 맡은 주종혁 배우에... ",http://zine.istyle24.com/Fashion/FashionView.aspx?Idx=59917&Menu=12&_C_=23069,http://zine.istyle24.com/Fashion/FashionView.aspx?Idx=59917&Menu=12&_C_=23069,"Thu, 18 Aug 2022 08:26:00 +0900"
